-1.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,2.066666669999999897e+02,1.000000000000000000e+00,2.133333330000000103e+02
-9.898989999999999734e-01,2.000673400000000015e+02,1.010100000000000060e-02,2.067340069999999912e+02,1.010100999999999916e+00,2.134006730000000118e+02
-9.797979999999999468e-01,2.001346800000000030e+02,2.020200000000000121e-02,2.068013469999999927e+02,1.020202000000000053e+00,2.134680130000000133e+02
-9.696970000000000312e-01,2.002020200000000045e+02,3.030300000000000007e-02,2.068686869999999942e+02,1.030302999999999969e+00,2.135353529999999864e+02
-9.595960000000000045e-01,2.002693600000000060e+02,4.040400000000000241e-02,2.069360269999999957e+02,1.040404000000000106e+00,2.136026940000000138e+02
-9.494949999999999779e-01,2.003367000000000075e+02,5.050500000000000128e-02,2.070033669999999972e+02,1.050505000000000022e+00,2.136700339999999869e+02
-9.393939999999999513e-01,2.004040400000000091e+02,6.060600000000000015e-02,2.070707069999999987e+02,1.060605999999999938e+00,2.137373739999999884e+02
-9.292930000000000357e-01,2.004713800000000106e+02,7.070700000000000596e-02,2.071380470000000003e+02,1.070707000000000075e+00,2.138047139999999899e+02
-9.191920000000000091e-01,2.005387210000000096e+02,8.080800000000000483e-02,2.072053870000000018e+02,1.080807999999999991e+00,2.138720539999999914e+02
-9.090909999999999824e-01,2.006060610000000111e+02,9.090900000000000369e-02,2.072727270000000033e+02,1.090908999999999907e+00,2.139393939999999930e+02
-8.989899999999999558e-01,2.006734010000000126e+02,1.010100000000000026e-01,2.073400670000000048e+02,1.101010000000000044e+00,2.140067339999999945e+02
-8.888890000000000402e-01,2.007407410000000141e+02,1.111110000000000014e-01,2.074074070000000063e+02,1.111110999999999960e+00,2.140740739999999960e+02
-8.787880000000000136e-01,2.008080809999999872e+02,1.212120000000000003e-01,2.074747470000000078e+02,1.121212000000000097e+00,2.141414139999999975e+02
-8.686869999999999870e-01,2.008754209999999887e+02,1.313130000000000130e-01,2.075420870000000093e+02,1.131313000000000013e+00,2.142087539999999990e+02
-8.585859999999999603e-01,2.009427609999999902e+02,1.414140000000000119e-01,2.076094270000000108e+02,1.141413999999999929e+00,2.142760940000000005e+02
-8.484850000000000447e-01,2.010101009999999917e+02,1.515150000000000108e-01,2.076767670000000123e+02,1.151515000000000066e+00,2.143434340000000020e+02
